Version,Resolution,Superfit_c,Superfit_z,Match,Gal,Frac(SN),Frac(gal),Phase,Av
ZTF19achjqbk_20191027_P60_v1.ascii,ZTF19achjqbk_20191027_P60_v1_10,II-flash,0.0525,II-flash/2014cn_early/GMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.21195899,0.788041,,1.6
ZTF19achtewn_20191026_P60_v1.ascii,ZTF19achtewn_20191026_P60_v1_10,Ia 99aa-like,0.1,Ia 99aa-like/1999aa/MARK-III+1999-03-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.10412514,0.89587486,-2451232.0,2.0
ZTF19achtewn_20191026_P60_v2.ascii,ZTF19achtewn_20191026_P60_v2_10,II-flash,0.095,II-flash/2014cn_early/GMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.26238015,0.7376198,,2.0
ZTF19achtiax_20191105_P200_v1.ascii,ZTF19achtiax_20191105_P200_v1_10,Ia-02cx like,0.0261555,Ia-02cx like/2012Z/LRIS+2012-03-15 05:11:02.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.6014402,0.39855978,-2455965.0,1.0
ZTF19achticg_20191103_P60_v1.ascii,ZTF19achticg_20191103_P60_v1_10,Ia-norm,0.0273,Ia-norm/2012ht/KAST+2013-01-05 11:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.928813,0.07118703,-2456259.0,0.0
ZTF19achtifr_20191115_P60_v1.ascii,ZTF19achtifr_20191115_P60_v1_10,IIb,0.021,IIb/2013cu/DEIMOS+2013-07-11 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.06573521,0.9342648,-2456422.0,2.0
ZTF19achtifr_20191213_P60_v1.ascii,ZTF19achtifr_20191213_P60_v1_10,IIn,0.021,IIn/2009kr/DEIMOS+2010-02-15 07:29:16.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.070319384,0.92968065,-2455129.0,2.0
ZTF19achtifr_20191223_Keck1_v1.ascii,ZTF19achtifr_20191223_Keck1_v1_10,IIn,0.021,IIn/2005cp/DBSP+2005-10-24 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.31142676,0.68857324,-2453559.0,0.6
ZTF19achtkzh_20191102_P60_v1.ascii,ZTF19achtkzh_20191102_P60_v1_10,IIn,0.016863,IIn/2010jl/DEIMOS+2010-11-07 15:37:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.4235416,0.5764584,-2455461.0,-1.0
ZTF19achtzyx_20191025_P60_v1.ascii,ZTF19achtzyx_20191025_P60_v1_10,II-flash,0.13,II-flash/2014cn_early/GMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.98243207,0.01756796,,2.0
ZTF19achunqn_20191102_P60_v1.ascii,ZTF19achunqn_20191102_P60_v1_10,SLSN-I,0.08,SLSN-I/2017egm/KAST+2017-06-21 04:45:07.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.9224919,0.07750809,-2457919.0,-1.2
ZTF19achvpik_20191105_P200_v1.ascii,ZTF19achvpik_20191105_P200_v1_10,Ia-norm,0.084,Ia-norm/2009Y/LRIS+2009-02-19 15:57:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.8859896,0.114010386,-2454840.0,-2.0
ZTF19acifduk_20191125_P200_v1.ascii,ZTF19acifduk_20191125_P200_v1_10,II,0.0471765,II/2013fs/LRIS+2013-12-02 08:15:32.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.42020094,0.57979906,-2456544.0,2.0
ZTF19acifjfp_20191109_P60_v1.ascii,ZTF19acifjfp_20191109_P60_v1_10,SLSN-I,0.08,SLSN-I/2017egm/KAST+2017-06-21 04:45:07.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.84015846,0.15984157,-2457919.0,2.0
ZTF19acifjfp_20191201_P60_v1.ascii,ZTF19acifjfp_20191201_P60_v1_10,II-flash,0.14,II-flash/2014cn_early/GMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.99499035,0.0050096666,,2.0
ZTF19acifuyf_20191030_P60_v1.ascii,ZTF19acifuyf_20191030_P60_v1_10,Ia-norm,0.0361,Ia-norm/2013dy/HET-LRS+2013-08-02 05:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.19916849,0.8008315,-2456464.0,-0.8
ZTF19acifuyf_20191030_P60_v2.ascii,ZTF19acifuyf_20191030_P60_v2_10,IIb,0.0399,IIb/2013cu/DEIMOS+2013-07-11 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.04959124,0.95040876,-2456422.0,2.0
ZTF19acifuyf_20191104_P60_v1.ascii,ZTF19acifuyf_20191104_P60_v1_10,Ia-norm,0.0361,Ia-norm/2012cg/KAST+2012-05-21 04:27:50.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.47615054,0.5238495,-2456032.0,0.6
ZTF19acigkma_20191102_P60_v1.ascii,ZTF19acigkma_20191102_P60_v1_10,Ia-norm,0.095,Ia-norm/2012cg/KAST+2012-05-29 04:19:12.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.53985727,0.46014276,-2456070.0,0.4
ZTF19acignlo_20191030_P60_v2.ascii,ZTF19acignlo_20191030_P60_v2_10,II-flash,0.04522,II-flash/2014cn_early/GMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.3443674,0.6556326,,1.2
ZTF19acignlo_20191105_P60_v1.ascii,ZTF19acignlo_20191105_P60_v1_10,Ia-rapid,0.04998,Ia-rapid/2002bj/LRIS+2002-03-07 07:29:17.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.18585818,0.8141418,-2452317.0,2.0
ZTF19acigwcg_20191105_P60_v1.ascii,ZTF19acigwcg_20191105_P60_v1_10,SLSN-I,0.18,SLSN-I/2017egm/SPRAT+2017-06-10 22:00:44.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.30503836,0.69496167,-2457882.0,2.0
ZTF19acihfxz_20191031_P60_v1.ascii,ZTF19acihfxz_20191031_P60_v1_10,II,0.0665,II/1999em/LRIS+1999-11-08 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.4166397,0.5833603,-2451482.0,-2.0
ZTF19acihfxz_20191106_P60_v1.ascii,ZTF19acihfxz_20191106_P60_v1_10,Ia-norm,0.0665,Ia-norm/2015N/KAST+2015-07-23 09:21:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.42815596,0.57184404,-2457185.0,0.4
ZTF19acihgng_20191101_P60_v1.ascii,ZTF19acihgng_20191101_P60_v1_10,Ia-norm,0.05,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.3507265,0.6492735,-2455676.0,0.2
ZTF19acihlft_20191030_P60_v2.ascii,ZTF19acihlft_20191030_P60_v2_10,Ia-norm,0.019,Ia-norm/2013dy/HET-LRS+2013-08-02 05:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.07106827,0.9289317,-2456464.0,2.0
ZTF19acitkzs_20191103_P60_v1.ascii,ZTF19acitkzs_20191103_P60_v1_10,Ia 91T-like,0.09135,Ia 91T-like/1991T/Other+1991-04-22 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.68782586,0.3121741,-2448375.0,2.0
ZTF19acitkzs_20191110_P60_v1.ascii,ZTF19acitkzs_20191110_P60_v1_10,Ia-norm,0.09135,Ia-norm/2011by/KAST+2011-05-04 05:58:33.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.8338413,0.16615869,-2455657.0,0.0
ZTF19acitkzs_20191124_P200_v1.ascii,ZTF19acitkzs_20191124_P200_v1_10,Ia-norm,0.087,Ia-norm/2013dy/HET-LRS+2013-08-11 10:49:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.54698,0.45301998,-2456474.0,-1.2
ZTF19acitnck_20191101_P60_v1.ascii,ZTF19acitnck_20191101_P60_v1_10,Ia-norm,0.042,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.6104834,0.38951662,-2455676.0,0.6
ZTF19aciuhwi_20191115_P60_v1.ascii,ZTF19aciuhwi_20191115_P60_v1_10,II-flash,0.12,II-flash/2013fs_early/ALFOSC+21:53.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.57481694,0.4251831,,1.8
ZTF19acjduan_20191101_P60_v1.ascii,ZTF19acjduan_20191101_P60_v1_10,Ia-rapid,0.04,Ia-rapid/2002bj/LRIS+2002-03-07 07:29:17.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.5440018,0.45599818,-2452317.0,-0.4
ZTF19acjdufa_20191105_P60_v1.ascii,ZTF19acjdufa_20191105_P60_v1_10,Ia 99aa-like,0.084,Ia 99aa-like/1999aa/KAST+1999-02-23 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.94074166,0.05925836,-2451232.0,-1.2
ZTF19acjdwqv_20191103_P60_v1.ascii,ZTF19acjdwqv_20191103_P60_v1_10,SLSN-I,0.04655,SLSN-I/2012il/X-Shooter+2012-03-17 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.3550435,0.6449565,-2455978.0,2.0
ZTF19acjdwqv_20191103_P60_v2.ascii,ZTF19acjdwqv_20191103_P60_v2_10,Ia-norm,0.04655,Ia-norm/2013dy/HET-LRS+2013-08-02 05:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.49856946,0.5014306,-2456464.0,-0.2
ZTF19acjerdh_20191103_P60_v1.ascii,ZTF19acjerdh_20191103_P60_v1_10,Ia-norm,0.038,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.5737517,0.4262483,-2455676.0,0.4
ZTF19acjfhom_20191101_P60_v1.ascii,ZTF19acjfhom_20191101_P60_v1_10,SLSN-I,0.06825,SLSN-I/2012il/X-Shooter+2012-03-17 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.56333244,0.43666756,-2455978.0,2.0
ZTF19acjfhom_20191101_P60_v2.ascii,ZTF19acjfhom_20191101_P60_v2_10,Ia-norm,0.06825,Ia-norm/2011by/KAST+2011-04-28 05:44:09.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.6317266,0.36827335,-2455681.0,1.0
ZTF19acjifxp_20191109_P60_v1.ascii,ZTF19acjifxp_20191109_P60_v1_10,Ia-pec,0.01428,Ia-pec/2000cx/KAST+2000-07-28 09:30:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.964147,0.03585305,-2451739.0,-1.0
ZTF19acjijfr_20191121_Lick_3-m_v1.ascii,ZTF19acjijfr_20191121_Lick_3-m_v1_10,Ia-norm,0.07,Ia-norm/2011by/KAST+2011-06-08 06:51:50.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB6,0.083620444,0.9163796,-2455640.0,2.0
ZTF19acjjwsy_20191104_P60_v1.ascii,ZTF19acjjwsy_20191104_P60_v1_10,Ia 91T-like,0.104,Ia 91T-like/2018hfr/KAST+2018-10-16 13:01:55.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.9976887,0.0023112684,,-0.8
ZTF19acjnatv_20191104_P60_v1.ascii,ZTF19acjnatv_20191104_P60_v1_10,Ia-norm,0.0931,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.38881195,0.61118805,-2455676.0,-0.2
ZTF19acjnatv_20191104_P60_v2.ascii,ZTF19acjnatv_20191104_P60_v2_10,Ia-norm,0.0931,Ia-norm/2011fe/STIS+2011-09-13 16:05:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.31553605,0.6844639,-2455815.0,0.0
ZTF19acjnaxa_20191031_P60_v2.ascii,ZTF19acjnaxa_20191031_P60_v2_10,Ia-norm,0.09387,Ia-norm/2013dy/HET-LRS+2013-08-02 05:45:36.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.18863563,0.81136435,-2456464.0,0.8
ZTF19acjnaxa_20191105_P60_v1.ascii,ZTF19acjnaxa_20191105_P60_v1_10,Ia-CSM-(ambigious),0.0894,Ia-CSM-(ambigious)/2002ic/BC-duPont+2002-12-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.6577317,0.34226826,-2452605.0,-0.2
ZTF19acjnaxa_20191123_Keck1_v1.ascii,ZTF19acjnaxa_20191123_Keck1_v1_10,Ia-02cx like,0.08493,Ia-02cx like/2012Z/LRIS+2012-02-21 06:12:57.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.53688496,0.46311504,-2455910.0,0.0
ZTF19acjqecl_20191111_LT_v1.ascii,ZTF19acjqecl_20191111_LT_v1_10,Ia-norm,0.09219,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.9947197,0.005280339,-2455676.0,-0.8
ZTF19acjqecl_20191125_P200_v1.ascii,ZTF19acjqecl_20191125_P200_v1_10,Ia-norm,0.0878,Ia-norm/2011by/KAST+2011-05-25 07:22:04.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.7354721,0.26452792,-2455686.0,-0.2
ZTF19acjtkha_20191030_P60_v2.ascii,ZTF19acjtkha_20191030_P60_v2_10,Ia-norm,0.0304,Ia-norm/2012cu/KAST+2012-06-27 05:52:48.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.11919117,0.88080883,,-0.6
ZTF19acjtkha_20191106_P60_v1.ascii,ZTF19acjtkha_20191106_P60_v1_10,Ia 91bg-like,0.0304,Ia 91bg-like/2015ac/KAST+2015-08-12 10:55:12.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sc,0.9065141,0.093485914,,-1.2
ZTF19acjtkha_20191108_P60_v1.ascii,ZTF19acjtkha_20191108_P60_v1_10,SLSN-I,0.0336,SLSN-I/2012il/X-Shooter+2012-03-17 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.14415799,0.855842,-2455978.0,2.0
ZTF19acjtkha_20191108_P60_v2.ascii,ZTF19acjtkha_20191108_P60_v2_10,Ia 91bg-like,0.0304,Ia 91bg-like/1991bg/UV-Schmidt+1991-12-14 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB3,0.68902594,0.3109741,,-1.0
ZTF19acjtkha_20191112_P60_v1.ascii,ZTF19acjtkha_20191112_P60_v1_10,Ia 91bg-like,0.0336,Ia 91bg-like/1991bg/BC-Asi+1991-12-15 02:25:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.5834861,0.41651392,,2.0
ZTF19acjtkha_20191118_NOT_v1.ascii,ZTF19acjtkha_20191118_NOT_v1_10,Ia 02es-like,0.0304,Ia 02es-like/PTF10ops/ISIS+2010-08-01 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.73539674,0.26460323,-2455398.0,-2.0
ZTF19acjtlxe_20191102_P60_v1.ascii,ZTF19acjtlxe_20191102_P60_v1_10,Ia-pec,0.0456,Ia-pec/2013bh/HET-LRS+2013-04-16 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.2354682,0.7645318,-2456385.0,2.0
ZTF19acjtlxe_20191110_P60_v1.ascii,ZTF19acjtlxe_20191110_P60_v1_10,Ic-BL,0.0456,Ic-BL/1998bw/DFOSC+1998-06-24 05:45:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.80120856,0.19879146,-2450942.0,0.6
ZTF19acjtpmm_20191102_P60_v1.ascii,ZTF19acjtpmm_20191102_P60_v1_10,Ia-rapid,0.0357295,Ia-rapid/2002bj/LRIS+2002-03-07 07:29:17.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.7210992,0.27890083,-2452317.0,2.0
ZTF19acjtpmm_20191109_P60_v1.ascii,ZTF19acjtpmm_20191109_P60_v1_10,II,0.0357295,II/2013ej/HET-LRS+2013-08-01 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.13916379,0.8608362,-2456508.0,2.0
ZTF19acjtpmm_20200225_APO_v1.ascii,ZTF19acjtpmm_20200225_APO_v1_10,IIb-flash,0.0357295,IIb-flash/2013cu_early/DEIMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.59098274,0.40901726,,-2.0
ZTF19acjtpps_20200218_Keck1_v1.ascii,ZTF19acjtpps_20200218_Keck1_v1_10,II,0.036939,II/2013fs/DBSP+2013-11-26 04:50:56.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.5407551,0.45924494,-2456520.0,0.2
ZTF19acjtpqd_20200101_P60_v1.ascii,ZTF19acjtpqd_20200101_P60_v1_10,Ic,0.0180285,Ic/2004gk/KAST+2005-01-16 10:50:52.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.603685,0.39631495,-2453286.0,-1.6
ZTF19acjtpqd_20200502_P60_v1.ascii,ZTF19acjtpqd_20200502_P60_v1_10,SLSN-I,0.0163115,SLSN-I/2015bn/GMOS+2016-05-29 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.28701952,0.71298045,-2457099.0,-0.4
ZTF19acjuomg_20191108_P60_v1.ascii,ZTF19acjuomg_20191108_P60_v1_10,Ia 99aa-like,0.1113,Ia 99aa-like/1999aa/MARK-III+1999-03-03 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.97532296,0.024677008,-2451232.0,2.0
ZTF19acjuomg_20191108_P60_v2.ascii,ZTF19acjuomg_20191108_P60_v2_10,Ia 99aa-like,0.1007,Ia 99aa-like/1999aa/KAST+1999-02-23 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.9810351,0.018964885,-2451232.0,1.8
ZTF19acjuomg_20191114_P60_v1.ascii,ZTF19acjuomg_20191114_P60_v1_10,Ia-norm,0.1007,Ia-norm/2012cg/KAST+2012-06-13 05:25:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sb,0.93304735,0.06695267,-2456056.0,2.0
ZTF19acjurot_20191107_P60_v1.ascii,ZTF19acjurot_20191107_P60_v1_10,Ia-norm,0.05775,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB4,0.5730694,0.42693064,-2455676.0,2.0
ZTF19acjutrw_20191111_P60_v1.ascii,ZTF19acjutrw_20191111_P60_v1_10,TDE H+He,0.04716,TDE H+He/ASASSN-14li/DIS+2014-12-02 12:08:44.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.34308127,0.65691876,-2456940.0,1.6
ZTF19acjutrw_20191123_Keck1_v1.ascii,ZTF19acjutrw_20191123_Keck1_v1_10,II,0.049518,II/2016esw/KAST+2016-08-14 07:01:55.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/E,0.99804956,0.001950429,-2457559.0,0.4
ZTF19acjwdnu_20191104_P60_v1.ascii,ZTF19acjwdnu_20191104_P60_v1_10,IIb-flash,0.05565,IIb-flash/2013cu_early/AFOSC+40:53.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.8374926,0.16250744,,-1.0
ZTF19acjwdnu_20191105_NTT_v1.ascii,ZTF19acjwdnu_20191105_NTT_v1_10,II-flash,0.05565,II-flash/2013fs_early/ALFOSC+21:53.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.95960134,0.040398683,,-0.8
ZTF19acjwqvo_20191103_P60_v1.ascii,ZTF19acjwqvo_20191103_P60_v1_10,Ia-norm,0.05145,Ia-norm/2012cg/KAST+2012-05-21 04:27:50.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.3114412,0.68855876,-2456032.0,2.0
ZTF19acjwqvo_20191104_P60_v1.ascii,ZTF19acjwqvo_20191104_P60_v1_10,Ia-norm,0.05145,Ia-norm/2017erp/KAST+2017-06-20 05:21:07.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.47840723,0.52159274,-2457928.0,0.2
ZTF19ackbclh_20191101_P60_v1.ascii,ZTF19ackbclh_20191101_P60_v1_10,TDE H+He,0.076,TDE H+He/ASASSN-14li/DIS+2014-12-02 12:08:44.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.37413865,0.62586135,-2456940.0,-1.2
ZTF19ackbjtf_20191107_P60_v1.ascii,ZTF19ackbjtf_20191107_P60_v1_10,Ia 91T-like,0.0855,Ia 91T-like/1991T/UV-Schmidt+1991-05-05 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.95005953,0.04994048,-2448375.0,2.0
ZTF19ackimmi_20191124_P200_v1.ascii,ZTF19ackimmi_20191124_P200_v1_10,II,0.0440685,II/2013fs/FLOYDS-S+2013-11-06 09:36:49.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB5,0.6837646,0.31623545,-2456527.0,1.6
ZTF19ackjene_20191106_P60_v1.ascii,ZTF19ackjene_20191106_P60_v1_10,II-flash,0.045675,II-flash/2014cn_early/GMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.4153907,0.5846093,,0.6
ZTF19ackjene_20191109_P60_v1.ascii,ZTF19ackjene_20191109_P60_v1_10,II-flash,0.045675,II-flash/2014cn_early/GMOS+00:00.0,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.46764186,0.5323581,,0.2
ZTF19ackjene_20191124_P200_v1.ascii,ZTF19ackjene_20191124_P200_v1_10,II,0.045675,II/2014cn/DBSP+2014-05-04 07:28:07.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.2712472,0.7287528,-2456764.0,1.0
ZTF19ackjene_20191124_P200_v2.ascii,ZTF19ackjene_20191124_P200_v2_10,II,0.045675,II/2016esw/KAST+2016-08-27 05:18:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.609448,0.39055198,-2457600.0,1.8
ZTF19ackjene_20200323_Keck1_v1.ascii,ZTF19ackjene_20200323_Keck1_v1_10,II,0.041325,II/2014G/KAST+2014-04-30 09:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.2776053,0.7223947,-2456678.0,1.8
ZTF19ackjjwf_20191102_P60_v1.ascii,ZTF19ackjjwf_20191102_P60_v1_10,Ib,0.0153805,Ib/2005bf/WFCCD+2005-04-15 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.8257385,0.17426153,-2453498.0,0.8
ZTF19ackjjwf_20191109_P60_v1.ascii,ZTF19ackjjwf_20191109_P60_v1_10,Ib,0.0153805,Ib/2005bf/WFCCD+2005-04-19 00:00:00.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB1,0.69119185,0.30880818,-2453498.0,2.0
ZTF19ackjjwf_20191126_P60_v1.ascii,ZTF19ackjjwf_20191126_P60_v1_10,Ib,0.0153805,Ib/2015ah/KAST+2015-09-06 08:47:02.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.94246215,0.057537835,-2457239.0,1.0
ZTF19ackjjwf_20191201_NOT_v1.ascii,ZTF19ackjjwf_20191201_NOT_v1_10,Ib,0.0169995,Ib/2015ah/KAST+2015-09-06 08:47:02.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/S0,0.9742546,0.025745407,-2457239.0,0.0
ZTF19ackjjwf_20200219_Keck1_v1.ascii,ZTF19ackjjwf_20200219_Keck1_v1_10,IIb,0.0169995,IIb/2011dh/CAFOS+2011-09-16 20:00:13.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.9896642,0.010335809,-2455716.0,1.2
ZTF19ackjloo_20191104_P60_v1.ascii,ZTF19ackjloo_20191104_P60_v1_10,Ia-norm,0.0626715,Ia-norm/2013dy/HET-LRS+2013-08-11 10:49:26.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/SB2,0.35259598,0.647404,-2456474.0,-0.8
ZTF19ackjlrd_20191111_P60_v1.ascii,ZTF19ackjlrd_20191111_P60_v1_10,Ia-norm,0.1,Ia-norm/2011by/KAST+2011-05-14 05:54:14.00,/mnt/c/Users/20xha/Documents/Caltech/Research/superfit/bank/binnings/10A/gal/Sa,0.844448,0.15555206,-2455676.0,0.4
